39	Alice	PERSON	523	528
39	two	CARDINAL	548	551
39	one	CARDINAL	607	610
40	Alice	PERSON	213	218
41	Alice	PERSON	280	285
46	The Pool of Tears	PERSON	12	29
47	Curiouser	PERSON	1	10
47	Alice	PERSON	33	38
47	English	LANGUAGE	122	129
47	Alice	PERSON	586	591
47	"every
Christmas"	DATE	690	705
49	Alice’s Right Foot, Esq.	ORG	1	25
49	Hearthrug	GPE	27	36
49	Fender	ORG	47	53
49	Alice	PERSON	68	73
51	more than nine feet	QUANTITY	76	95
52	Alice	PERSON	5	10
52	one	CARDINAL	58	61
52	one	CARDINAL	105	108
53	Alice	PERSON	44	49
53	gallons	QUANTITY	203	210
53	"about
four inches"	QUANTITY	265	282
53	half	CARDINAL	301	305
54	"the White
Rabbit"	PERSON	129	145
54	one	CARDINAL	212	215
54	Alice	PERSON	407	412
54	Rabbit	PERSON	487	493
54	Rabbit	PERSON	569	575
55	Alice	PERSON	0	5
55	yesterday	DATE	173	182
56	four	CARDINAL	356	360
56	five	CARDINAL	367	371
56	twelve	CARDINAL	375	381
56	four	CARDINAL	387	391
56	six	CARDINAL	398	401
56	thirteen	CARDINAL	405	413
56	four	CARDINAL	419	423
56	seven	CARDINAL	430	435
56	twenty	CARDINAL	469	475
56	the Multiplication Table	ORG	499	523
56	London	GPE	562	568
56	Paris	GPE	587	592
56	Paris	GPE	598	603
56	Rome	GPE	622	626
56	Rome—no	GPE	632	639
56	Mabel	PERSON	703	708
57	the Nile	LOC	84	92
59	Alice	PERSON	52	57
59	Mabel	PERSON	123	128
59	Mabel	PERSON	319	324
59	first	ORDINAL	486	491
59	Alice	PERSON	619	624
60	one	CARDINAL	92	95
60	Rabbit	PERSON	103	109
60	about two feet	QUANTITY	352	366
61	Alice	PERSON	35	40
62	first	ORDINAL	115	120
62	Alice	PERSON	239	244
62	English	NORP	358	365
62	nine feet	QUANTITY	635	644
63	Alice	PERSON	38	43
65	Alice	PERSON	39	44
65	O Mouse	PERSON	215	222
65	O Mouse	PERSON	302	309
65	Alice	PERSON	313	318
65	Latin Grammar	WORK_OF_ART	466	479
65	Mouse	PERSON	535	540
65	one	CARDINAL	608	611
66	English	LANGUAGE	31	38
66	Alice	PERSON	49	54
66	French	NORP	74	80
66	William the Conqueror	PERSON	103	124
66	Alice	PERSON	168	173
66	first	ORDINAL	290	295
66	French	NORP	312	318
66	Mouse	PERSON	336	341
66	Alice	PERSON	453	458
67	Mouse	PERSON	27	32
68	Alice	PERSON	26	31
68	Dinah	PERSON	118	123
68	Alice	PERSON	220	225
68	Alice	PERSON	493	498
68	Mouse	PERSON	524	529
69	Mouse	PERSON	23	28
70	Alice	PERSON	23	28
70	Mouse	PERSON	125	130
70	Alice	PERSON	150	155
70	a hundred pounds	QUANTITY	541	557
70	Alice	PERSON	609	614
70	Mouse	PERSON	681	686
71	Mouse	PERSON	32	37
71	Mouse	PERSON	143	148
71	Alice	PERSON	245	250
72	Duck	PRODUCT	128	132
72	Dodo	PRODUCT	139	143
72	Lory	NORP	147	151
72	Eaglet	PRODUCT	159	165
72	Alice	PERSON	204	209
73	A Caucus-Race	WORK_OF_ART	13	26
75	first	ORDINAL	4	9
75	a few minutes	TIME	102	115
75	Alice	PERSON	143	148
75	Lory	PERSON	281	285
75	Alice	PERSON	387	392
75	Lory	PERSON	453	457
76	Mouse	PERSON	12	17
76	Mouse	PERSON	210	215
76	Alice	PERSON	231	236
77	Mouse	PERSON	17	22
77	"William
the Conqueror"	PERSON	134	155
77	English	LANGUAGE	224	231
77	Edwin	PERSON	318	323
77	Morcar	PERSON	328	334
77	Mercia	PERSON	349	355
77	Northumbria—	PERSON	360	372
78	Lory	PERSON	16	20
79	Mouse	PERSON	30	35
80	Lory	PERSON	18	22
81	Mouse	PERSON	30	35
81	Edwin	PERSON	51	56
81	Morcar	PERSON	61	67
81	Mercia	PERSON	82	88
81	Northumbria	PERSON	93	104
81	Stigand	PERSON	133	140
81	Canterbury	GPE	170	180
82	Duck	PERSON	25	29
83	Mouse	PERSON	18	23
84	Duck	PERSON	70	74
85	Mouse	PERSON	4	9
85	Edgar Atheling	PERSON	96	110
85	William	PERSON	119	126
85	William	PERSON	152	159
85	first	ORDINAL	173	178
85	Normans—	PERSON	218	226
85	Alice	PERSON	291	296
86	Alice	PERSON	23	28
87	Dodo	PERSON	25	29
88	English	LANGUAGE	7	14
88	Eaglet	PERSON	26	32
88	half	CARDINAL	63	67
88	Eaglet	PERSON	144	150
89	Dodo	PERSON	36	40
90	Alice	PERSON	32	37
90	Dodo	PERSON	81	85
91	Dodo	PERSON	16	20
91	some winter day	DATE	115	130
91	Dodo	PERSON	156	160
92	First	ORDINAL	0	5
92	One	CARDINAL	184	187
92	two	CARDINAL	189	192
92	three	CARDINAL	194	199
92	half an hour	TIME	374	386
92	Dodo	PERSON	424	428
93	Dodo	PERSON	18	22
93	one	CARDINAL	105	108
93	Shakespeare	PERSON	181	192
93	Dodo	PERSON	265	269
95	Dodo	PERSON	34	38
95	Alice	PERSON	52	57
95	one	CARDINAL	63	66
96	Alice	PERSON	0	5
96	one	CARDINAL	207	210
97	Mouse	PERSON	56	61
98	Dodo	PERSON	17	21
98	Alice	PERSON	108	113
99	Alice	PERSON	23	28
100	Dodo	PERSON	30	34
101	Dodo	PERSON	53	57
102	Alice	PERSON	0	5
103	Mouse	PERSON	281	286
104	Alice	PERSON	55	60
105	Mouse	PERSON	42	47
105	Alice	PERSON	60	65
106	Alice	PERSON	39	44
106	Mouse	PERSON	78	83
106	Mouse	PERSON	166	171
107	Fury	PERSON	1	5
107	this morning	TIME	177	189
107	Fury	PERSON	391	395
108	Mouse	PERSON	34	39
108	Alice	PERSON	43	48
109	Alice	PERSON	26	31
109	fifth	ORDINAL	65	70
110	Mouse	PERSON	25	30
111	Alice	PERSON	15	20
112	Mouse	PERSON	43	48
113	Alice	PERSON	33	38
114	Mouse	PERSON	4	9
115	Alice	PERSON	42	47
115	Mouse	PERSON	128	133
116	Lory	PERSON	43	47
116	Crab	PERSON	98	102
116	Crab	PERSON	261	265
117	Dinah	PERSON	18	23
117	Alice	PERSON	49	54
118	Dinah	PERSON	12	17
118	Lory	PERSON	69	73
119	Alice	PERSON	0	5
119	Dinah	PERSON	72	77
120	one	CARDINAL	98	101
120	Magpie	PERSON	106	112
120	Canary	PERSON	242	248
120	Alice	PERSON	401	406
121	Dinah	PERSON	27	32
121	Dinah	PERSON	173	178
121	Alice	PERSON	238	243
121	Mouse	PERSON	448	453
122	The Rabbit Sends	PERSON	12	28
122	Bill	PERSON	41	45
123	the White Rabbit	PERSON	7	23
123	Alice	PERSON	327	332
123	"a
moment"	TIME	344	352
124	Rabbit	PERSON	14	20
124	Alice	PERSON	29	34
124	Mary Ann	PERSON	109	117
124	Alice	PERSON	230	235
125	Mary Ann	PERSON	429	437
126	Alice	PERSON	22	27
126	Dinah	PERSON	91	96
126	Alice	PERSON	200	205
126	Alice	PERSON	359	364
126	Dinah	PERSON	391	396
127	two	CARDINAL	126	129
127	three	CARDINAL	133	138
129	another minute	TIME	119	133
129	one	CARDINAL	212	215
129	one	CARDINAL	341	344
129	one	CARDINAL	372	375
130	Alice	PERSON	12	17
131	Alice	PERSON	47	52
132	Alice	PERSON	20	25
132	one	CARDINAL	95	98
133	Alice	PERSON	17	22
134	first	ORDINAL	27	32
134	one	CARDINAL	33	36
134	a few minutes	TIME	122	135
135	Mary Ann	PERSON	1	9
135	Mary Ann!	PERSON	11	20
135	Alice	PERSON	124	129
135	Rabbit	PERSON	146	152
135	about a thousand	CARDINAL	254	270
135	Rabbit	PERSON	293	299
136	Rabbit	PERSON	14	20
136	Alice	PERSON	101	106
136	Alice	PERSON	175	180
137	Alice	PERSON	28	33
137	Rabbit	PERSON	85	91
138	Rabbit	PERSON	29	35
138	Pat	PERSON	39	42
138	Pat	PERSON	44	47
139	Rabbit	PERSON	39	45
140	Pat	PERSON	14	17
142	one	CARDINAL	33	36
145	Alice	PERSON	41	46
145	Alice	PERSON	393	398
146	Bill	PERSON	243	247
146	Bill	PERSON	264	268
146	Bill	PERSON	441	445
146	Bill	PERSON	591	595
146	Bill	PERSON	687	691
146	Bill	PERSON	711	715
147	Bill	PERSON	8	12
147	Alice	PERSON	59	64
147	Bill	PERSON	116	120
147	Bill	PERSON	139	143
148	Bill	PERSON	236	240
148	one	CARDINAL	252	255
149	first	ORDINAL	4	9
149	Bill	PERSON	62	66
149	Rabbit	PERSON	78	84
149	Brandy	PERSON	199	205
150	Bill	PERSON	53	57
150	Alice	PERSON	68	73
150	Jack	PERSON	216	220
152	Rabbit	PERSON	40	46
152	Alice	PERSON	60	65
152	Dinah	PERSON	120	125
153	Alice	PERSON	40	45
153	a minute	TIME	158	166
153	two	CARDINAL	170	173
153	Alice	PERSON	210	215
153	Rabbit	PERSON	226	232
154	Alice	PERSON	33	38
155	Alice	PERSON	0	5
155	one	CARDINAL	159	162
156	one	CARDINAL	17	20
156	Lizard	PERSON	264	270
156	Bill	PERSON	272	276
156	two	CARDINAL	314	317
156	Alice	PERSON	401	406
157	first	ORDINAL	5	10
157	Alice	PERSON	39	44
157	second	ORDINAL	136	142
159	one	CARDINAL	91	94
159	Alice	PERSON	147	152
160	Alice	PERSON	246	251
160	Alice	PERSON	474	479
160	half	CARDINAL	909	913
161	Alice	PERSON	15	20
162	Alice	PERSON	48	53
162	one	CARDINAL	129	132
163	Alice	PERSON	40	45
165	Caterpillar	ORG	25	36
166	Caterpillar	ORG	4	15
166	Alice	PERSON	20	25
166	Caterpillar	ORG	85	96
167	Caterpillar	ORG	26	37
168	Alice	PERSON	56	61
169	Caterpillar	ORG	37	48
170	Alice	PERSON	50	55
171	Caterpillar	ORG	24	35
172	Alice	PERSON	42	47
172	a day	DATE	157	162
173	Caterpillar	ORG	21	32
174	Alice	PERSON	50	55
174	some day	DATE	110	118
175	Caterpillar	ORG	22	33
176	Alice	PERSON	53	58
177	Caterpillar	ORG	16	27
178	Alice	PERSON	68	73
178	Caterpillar	ORG	105	116
178	first	ORDINAL	247	252
179	Caterpillar	ORG	16	27
180	Alice	PERSON	43	48
180	Caterpillar	ORG	96	107
181	Caterpillar	ORG	17	28
182	Alice	PERSON	35	40
183	Caterpillar	ORG	29	40
184	Alice	PERSON	20	25
185	Caterpillar	ORG	15	26
186	Alice	PERSON	0	5
186	some minutes	TIME	138	150
187	Alice	PERSON	29	34
187	ten minutes	TIME	106	117
188	Caterpillar	ORG	41	52
189	Alice	PERSON	85	90
190	William_	PERSON	31	39
190	Caterpillar	ORG	52	63
191	Alice	PERSON	0	5
192	William	PERSON	21	28
193	William	PERSON	22	29
199	three	CARDINAL	17	22
200	Caterpillar	ORG	35	46
201	Alice	PERSON	38	43
202	Caterpillar	ORG	46	57
202	some minutes	TIME	95	107
203	Caterpillar	ORG	4	15
203	first	ORDINAL	24	29
205	Alice	PERSON	37	42
206	Caterpillar	ORG	27	38
207	Alice	PERSON	0	5
208	Caterpillar	ORG	32	43
209	Alice	PERSON	79	84
209	three inches	QUANTITY	87	99
210	Caterpillar	ORG	44	55
210	exactly three inches	QUANTITY	108	128
211	Alice	PERSON	39	44
212	Caterpillar	ORG	42	53
213	Alice	PERSON	10	15
213	"a
minute"	TIME	67	75
213	two	CARDINAL	79	82
213	Caterpillar	ORG	87	98
213	One	CARDINAL	272	275
214	One	CARDINAL	1	4
214	Alice	PERSON	56	61
215	Caterpillar	ORG	28	39
216	Alice	PERSON	0	5
216	a minute	TIME	56	64
216	two	CARDINAL	100	103
222	Alice	PERSON	37	42
223	Alice	PERSON	43	48
226	Alice	PERSON	28	33
228	Alice	PERSON	59	64
230	Alice	PERSON	0	5
230	Pigeon	PERSON	99	105
231	Pigeon	PERSON	61	67
231	these three weeks	DATE	163	180
232	Alice	PERSON	43	48
234	Alice	PERSON	44	49
235	Pigeon	PERSON	33	39
236	Alice	PERSON	28	33
236	that day	DATE	115	123
237	Pigeon	PERSON	34	40
238	Alice	PERSON	40	45
239	Pigeon	PERSON	31	37
240	Alice	PERSON	28	33
240	"a
minute"	TIME	65	73
240	two	CARDINAL	77	80
240	Pigeon	PERSON	97	103
241	Alice	PERSON	39	44
242	Pigeon	FAC	31	37
242	Alice	PERSON	95	100
243	a few minutes	TIME	127	140
243	one minute	TIME	298	308
243	about four feet	QUANTITY	534	549
243	Alice	PERSON	587	592
243	nine inches	QUANTITY	817	828
244	Pepper	PERSON	20	26
245	a minute	TIME	4	12
245	two	CARDINAL	16	19
245	Alice	PERSON	437	442
246	The Fish-Footman	PERSON	0	16
246	The Frog-Footman	PERSON	228	244
248	Alice	PERSON	0	5
248	"the
Fish-Footman"	PERSON	130	146
249	Alice	PERSON	0	5
250	Footman	PERSON	47	54
250	two	CARDINAL	70	73
250	First	ORDINAL	83	88
250	secondly	ORDINAL	143	151
251	Alice	PERSON	21	26
252	Footman	PERSON	50	57
252	Alice	PERSON	283	288
253	Footman	PERSON	24	31
254	Footman	PERSON	98	105
254	one	CARDINAL	167	170
255	next day	DATE	5	13
255	Footman	PERSON	27	34
256	Alice	PERSON	28	33
257	Footman	PERSON	39	46
257	first	ORDINAL	60	65
258	Alice	PERSON	23	28
258	one	CARDINAL	161	164
259	Footman	PERSON	4	11
259	days and days	DATE	141	154
260	Alice	PERSON	30	35
261	Footman	PERSON	30	37
262	Alice	PERSON	45	50
263	one	CARDINAL	70	73
263	Duchess	PERSON	96	103
263	three	CARDINAL	121	126
264	Alice	PERSON	50	55
265	Duchess	PERSON	56	63
266	Alice	PERSON	33	38
266	first	ORDINAL	130	135
267	Cheshire	GPE	8	16
267	Duchess	PERSON	32	39
268	Alice	PERSON	54	59
269	Cheshire	GPE	20	28
270	Duchess	PERSON	25	32
271	Alice	PERSON	31	36
272	Duchess	PERSON	32	39
273	Alice	PERSON	0	5
273	Duchess	FAC	285	292
273	first	ORDINAL	326	331
273	Duchess	PERSON	394	401
274	Alice	PERSON	45	50
275	Duchess	PERSON	46	53
276	Alice	PERSON	42	47
276	twenty-four hours	TIME	219	236
277	Duchess	PERSON	28	35
278	Alice	PERSON	0	5
278	Twenty-four hours	TIME	180	197
278	twelve	CARDINAL	219	225
279	Duchess	PERSON	34	41
283	Duchess	PERSON	10	17
283	second	ORDINAL	27	33
283	Alice	PERSON	144	149
287	Alice	PERSON	65	70
288	Alice	PERSON	0	5
288	Alice	PERSON	169	174
288	two	CARDINAL	359	362
289	Alice	PERSON	289	294
289	a day or two	DATE	324	336
289	Alice	PERSON	514	519
290	Alice	PERSON	28	33
290	Alice	PERSON	272	277
291	Alice	PERSON	77	82
292	Alice	PERSON	0	5
293	the Cheshire Cat	LOC	445	461
293	a few yards	QUANTITY	491	502
294	Cat	PERSON	4	7
294	Alice	PERSON	33	38
295	Cheshire Puss	PERSON	1	14
295	Alice	PERSON	181	186
296	Cat	PERSON	65	68
297	Alice	PERSON	32	37
298	Cat	PERSON	52	55
299	Alice	PERSON	33	38
300	Cat	PERSON	39	42
301	Alice	PERSON	0	5
302	Cat	PERSON	27	30
302	Hatter	PERSON	74	80
302	March Hare	DATE	139	149
303	Alice	PERSON	43	48
304	Cat	PERSON	36	39
305	Alice	PERSON	32	37
306	Cat	PERSON	24	27
307	Alice	PERSON	0	5
308	Cat	PERSON	26	29
309	Alice	PERSON	21	26
310	Cat	PERSON	18	21
311	Alice	PERSON	42	47
312	Cat	PERSON	34	37
313	Alice	PERSON	35	40
314	Cat	PERSON	32	35
315	Alice	PERSON	0	5
316	Cat.	PERSON	48	52
317	Alice	PERSON	24	29
318	Cat	PERSON	31	34
319	Alice	PERSON	0	5
319	a minute	TIME	88	96
319	two	CARDINAL	100	103
319	the March Hare	EVENT	144	158
319	the March Hare	EVENT	227	241
319	March	DATE	360	365
319	Cat	PERSON	419	422
320	Cat	PERSON	36	39
321	Alice	PERSON	22	27
322	Cat	PERSON	22	25
323	Alice	PERSON	54	59
324	the March Hare	WORK_OF_ART	71	85
324	about two feet	QUANTITY	352	366
324	Hatter	PERSON	520	526
326	"the
March Hare"	WORK_OF_ART	66	80
326	Hatter	PERSON	89	95
326	Dormouse	PRODUCT	121	129
326	two	CARDINAL	183	186
326	Dormouse	PERSON	298	306
326	Alice	PERSON	317	322
327	three	CARDINAL	35	40
327	one	CARDINAL	70	73
327	Alice	PERSON	137	142
327	Alice	PERSON	184	189
327	one	CARDINAL	244	247
328	Hare	PERSON	28	32
329	Alice	PERSON	0	5
330	March Hare	DATE	28	38
331	Alice	PERSON	53	58
332	March Hare	DATE	74	84
333	Alice	PERSON	42	47
333	three	CARDINAL	87	92
334	Hatter	PERSON	36	42
334	Alice	PERSON	67	72
334	first	ORDINAL	126	131
335	Alice	PERSON	49	54
336	Hatter	PERSON	4	10
337	Alice	PERSON	44	49
338	the March Hare	ORG	69	83
339	Alice	PERSON	19	24
340	March Hare	DATE	41	51
341	Alice	PERSON	8	13
342	Hatter	PERSON	37	43
343	March	DATE	40	45
344	Dormouse	PERSON	40	48
345	Hatter	PERSON	44	50
345	a minute	TIME	116	124
345	Alice	PERSON	132	137
346	Hatter	PERSON	4	10
346	first	ORDINAL	19	24
346	Alice	PERSON	98	103
347	Alice	PERSON	0	5
347	fourth	ORDINAL	46	52
348	Two days	DATE	1	9
348	Hatter	PERSON	29	35
348	the March Hare	EVENT	110	124
349	March Hare	PERSON	32	42
350	Hatter	PERSON	53	59
351	March	DATE	4	9
351	Hare	PERSON	10	14
351	first	ORDINAL	173	178
352	Alice	PERSON	0	5
352	the day of the month	DATE	108	128
353	Hatter	PERSON	30	36
354	Alice	PERSON	17	22
354	the same year	DATE	74	87
355	Hatter	PERSON	47	53
356	Alice	PERSON	0	5
356	Hatter	PERSON	35	41
356	English	LANGUAGE	117	124
357	Dormouse	PERSON	5	13
357	Hatter	PERSON	41	47
358	Dormouse	PRODUCT	4	12
359	Hatter	PERSON	39	45
359	Alice	PERSON	63	68
360	Alice	PERSON	20	25
361	Hatter	PERSON	41	47
362	March Hare	DATE	18	28
363	Alice	PERSON	0	5
364	Hatter	PERSON	45	51
365	Alice	PERSON	35	40
366	Hatter	PERSON	27	33
367	Alice	PERSON	15	20
368	Hatter	PERSON	37	43
368	"nine o’clock in
the morning"	TIME	196	223
368	Half-past	DATE	337	346
369	the March Hare	ORG	23	37
370	Alice	PERSON	39	44
371	first	ORDINAL	8	13
371	Hatter	PERSON	34	40
371	half-past one	DATE	68	81
372	Alice	PERSON	32	37
373	Hatter	PERSON	4	10
373	the March Hare	WORK_OF_ART	155	169
373	the Queen of Hearts	PERSON	211	230
376	Alice	PERSON	37	42
377	Hatter	PERSON	28	34
380	first	ORDINAL	31	36
380	Hatter	PERSON	54	60
381	Alice	PERSON	35	40
382	Hatter	PERSON	27	33
382	six	CARDINAL	102	105
383	Alice	PERSON	24	29
384	Hatter	PERSON	27	33
385	Alice	PERSON	46	51
386	Hatter	PERSON	23	29
387	Alice	PERSON	57	62
388	the March Hare	EVENT	33	47
389	one	CARDINAL	25	28
389	Alice	PERSON	36	41
391	Dormouse	PERSON	4	12
392	March Hare	DATE	28	38
393	Alice	PERSON	26	31
394	Hatter	PERSON	35	41
395	three	CARDINAL	29	34
395	Dormouse	PERSON	56	64
395	Elsie	PERSON	111	116
395	Lacie	PERSON	118	123
395	Tillie	PERSON	129	135
396	Alice	PERSON	30	35
397	Dormouse	PERSON	34	42
397	a minute	TIME	59	67
397	two	CARDINAL	71	74
398	Alice	PERSON	42	47
400	Alice	PERSON	0	5
401	Hare	PERSON	32	36
401	Alice	PERSON	45	50
402	Alice	PERSON	24	29
403	Hatter	PERSON	43	49
404	Alice	PERSON	36	41
405	Hatter	PERSON	41	47
406	Alice	PERSON	0	5
406	Dormouse	PRODUCT	125	133
407	Dormouse	PERSON	4	12
407	a minute	TIME	24	32
407	two	CARDINAL	36	39
408	Alice	PERSON	25	30
408	Hatter	PERSON	67	73
408	the March Hare	PERSON	78	92
408	Sh!	WORK_OF_ART	99	102
408	Dormouse	PERSON	116	124
409	Alice	PERSON	20	25
410	One	CARDINAL	1	4
410	Dormouse	PERSON	24	32
410	three	CARDINAL	92	97
411	Alice	PERSON	27	32
412	Treacle	PERSON	1	8
412	Dormouse	PERSON	20	28
413	Hatter	PERSON	38	44
413	one	CARDINAL	62	65
414	Dormouse	PERSON	33	41
414	the March Hare	EVENT	56	70
414	Dormouse	NORP	86	94
414	Alice	PERSON	108	113
414	the March Hare	EVENT	151	165
414	Hatter	PERSON	171	177
414	Alice	PERSON	238	243
414	the March Hare	ORG	286	300
415	Alice	PERSON	0	5
415	Dormouse	PERSON	33	41
416	Hatter	PERSON	51	57
417	Alice	PERSON	31	36
417	Dormouse	PERSON	49	57
419	Alice	PERSON	29	34
419	Dormouse	PRODUCT	53	61
421	Alice	PERSON	22	27
422	March Hare	DATE	20	30
423	Alice	PERSON	0	5
424	Dormouse	ORG	4	12
424	Hatter	PERSON	107	113
425	Alice	PERSON	31	36
426	Hatter	PERSON	36	42
427	Alice	PERSON	37	42
427	Dormouse	PERSON	104	112
427	Dormouse	PRODUCT	336	344
428	Alice	PERSON	48	53
429	one	CARDINAL	40	43
429	today	DATE	153	158
432	three	CARDINAL	108	113
432	Alice	PERSON	157	162
433	Five	CARDINAL	27	31
433	Seven	CARDINAL	51	56
434	Seven	CARDINAL	9	14
434	Five	CARDINAL	50	54
435	Five	CARDINAL	32	36
435	yesterday	DATE	66	75
436	first	ORDINAL	40	45
437	Two	CARDINAL	33	36
437	Seven	CARDINAL	44	49
438	Five	CARDINAL	34	38
439	Seven	CARDINAL	0	5
439	Alice	PERSON	115	120
440	Alice	PERSON	26	31
441	Five	CARDINAL	0	4
441	Seven	CARDINAL	9	14
441	Two	CARDINAL	43	46
441	Two	CARDINAL	48	51
441	"this
moment Five"	TIME	343	359
441	three	CARDINAL	454	459
441	Alice	PERSON	561	566
442	First	ORDINAL	0	5
442	ten	CARDINAL	11	14
442	three	CARDINAL	71	76
442	ten	CARDINAL	156	159
442	two	CARDINAL	228	231
442	two	CARDINAL	236	239
442	ten	CARDINAL	310	313
442	Kings	NORP	464	469
442	Queens	GPE	474	480
442	Alice	PERSON	497	502
442	the White Rabbit	PERSON	514	530
442	the Knave of Hearts	WORK_OF_ART	661	680
443	Alice	PERSON	0	5
443	three	CARDINAL	81	86
444	Alice	PERSON	37	42
444	Queen	PERSON	88	93
444	"the
Knave of Hearts"	PERSON	138	157
445	Queen	PERSON	18	23
445	Alice	PERSON	71	76
446	Alice	PERSON	12	17
446	Alice	PERSON	49	54
447	three	CARDINAL	55	60
447	three	CARDINAL	303	308
448	Alice	PERSON	28	33
450	Alice	PERSON	17	22
450	Queen	PERSON	59	64
451	King	PERSON	4	8
452	Knave	PERSON	56	61
453	Knave	PERSON	4	9
453	one	CARDINAL	39	42
454	three	CARDINAL	59	64
456	Two	CARDINAL	35	38
456	one	CARDINAL	77	80
457	Queen	PERSON	20	25
457	three	CARDINAL	124	129
457	Alice	PERSON	212	217
458	Alice	PERSON	31	36
458	three	CARDINAL	100	105
458	"a
minute"	TIME	134	142
458	two	CARDINAL	146	149
462	Alice	PERSON	40	45
463	Alice	PERSON	15	20
464	Alice	PERSON	39	44
465	a very fine day	DATE	11	26
465	the White Rabbit	PERSON	80	96
466	Alice	PERSON	13	18
467	Rabbit	PERSON	23	29
468	Alice	PERSON	17	22
469	Rabbit	PERSON	34	40
470	Alice	PERSON	21	26
471	Rabbit	PERSON	34	40
471	Alice	PERSON	48	53
471	Rabbit	PERSON	104	110
472	a minute	TIME	179	187
472	two	CARDINAL	191	194
472	Alice	PERSON	216	221
473	Alice	PERSON	21	26
473	Alice	PERSON	826	831
474	"a
minute"	TIME	275	283
475	Alice	PERSON	0	5
475	any minute	TIME	130	140
476	two	CARDINAL	227	230
476	the Cheshire Cat	WORK_OF_ART	292	308
477	Cat	PERSON	35	38
478	Alice	PERSON	0	5
478	at least one	CARDINAL	126	138
478	another minute	TIME	152	166
478	Alice	PERSON	201	206
478	Cat	PERSON	320	323
479	Alice	PERSON	41	46
480	Cat	PERSON	38	41
481	Alice	PERSON	19	24
481	Queen	PERSON	79	84
483	King	PERSON	37	41
483	Alice	PERSON	55	60
483	Cat	PERSON	81	84
484	Cheshire Cat	PERSON	25	37
484	Alice	PERSON	45	50
485	King	PERSON	47	51
486	Cat	PERSON	22	25
487	King	PERSON	33	37
487	Alice	PERSON	87	92
488	Alice	PERSON	33	38
489	King	PERSON	37	41
489	Queen	PERSON	76	81
490	Queen	PERSON	4	9
490	only one	CARDINAL	14	22
491	King	PERSON	46	50
492	Alice	PERSON	0	5
492	three	CARDINAL	183	188
493	Alice	PERSON	75	80
493	one	CARDINAL	121	124
493	Alice	PERSON	247	252
494	Alice	PERSON	161	166
495	the Cheshire Cat	FAC	21	37
495	King	PERSON	163	167
495	Queen	PERSON	177	182
496	Alice	PERSON	11	16
496	three	CARDINAL	54	59
498	King	PERSON	4	8
